opportunity_id,product,account,deal_stage,close_date,close_value
HG07756D,GTX Basic,Finjob,Won,2017-03-31,481.0
E7YSM99K,GTX Plus Basic,Labdrill,Won,2017-06-02,1101.0
4D1FP59D,GTX Basic,Warephase,Won,2017-06-23,522.0
3E4VTH6E,MG Special,Hatfan,Engaging,,
TK29F68V,MG Special,Y-corporation,Won,2017-06-13,49.0
QHJ3W8FW,GTXPro,,Engaging,,
N3H82NHO,GTXPro,Newex,Won,2017-06-02,4865.0
GTANESSU,GTX Plus Basic,Isdom,Won,2017-05-22,991.0
LA0O6BHX,GTX Plus Pro,Dontechi,Won,2017-05-27,4509.0
RRKQ0P07,GTXPro,Nam-zim,Won,2017-05-03,5169.0
J4V3VKQ5,GTX Basic,Sonron,Won,2017-03-27,491.0
17U8549G,GTXPro,Labdrill,Won,2017-06-15,4281.0
G281LUYF,GTX Plus Basic,Finhigh,Lost,2017-05-08,0.0
4NAK1XFV,MG Special,Umbrella Corporation,Lost,2017-05-18,0.0
Y34MVXP3,MG Advanced,Kinnamplus,Won,2017-06-27,3443.0
N8G3G1UF,MG Special,Gogozoom,Won,2017-05-29,60.0
SDXZB8MC,MG Special,Hottechi,Won,2017-06-20,53.0
PFUE2JYB,MG Special,Finjob,Won,2017-05-26,56.0
4A8SFEJ2,GTX Basic,Scotfind,Won,2017-03-17,665.0
HEG8WPQF,GTX Plus Basic,Inity,Won,2017-05-09,1140.0
0FST40LV,MG Special,Streethex,Won,2017-05-25,52.0
I7WERQ6B,MG Special,Warephase,Won,2017-06-08,52.0
T7UYHDUN,GTX Plus Pro,Donquadtech,Lost,2017-03-24,0.0
Y28VHZKQ,MG Advanced,,Engaging,,
V0EIMVES,GTX Plus Pro,Konmatfix,Won,2017-05-13,5121.0
DL4SZAGH,MG Advanced,Rundofase,Won,2017-03-31,3611.0
RVIU1YQ8,MG Special,Massive Dynamic,Won,2017-03-24,50.0
ZNSWDHTJ,GTX Basic,Rundofase,Won,2017-05-15,618.0
A2G8VYZY,GTX Plus Basic,Globex Corporation,Won,2017-03-17,1247.0
F5I33E1I,MG Special,Sumace,Engaging,,
Y9B94N72,MG Special,Donware,Won,2017-05-03,55.0
34MBPHRL,GTX Plus Basic,Singletechno,Won,2017-06-17,1157.0
K73K8IQ3,GTX Basic,Hottechi,Won,2017-05-22,537.0
8L5WBK75,GTXPro,Dalttechnology,Won,2017-03-30,4955.0
Z1RN8D42,GTXPro,Singletechno,Won,2017-06-02,5606.0
4IT33RBO,GTX Basic,,Engaging,,
JV1NCDKP,MG Special,Isdom,Won,2017-05-11,57.0
ECCVMNUZ,MG Special,Sunnamplex,Won,2017-05-20,66.0
A3GVFKYP,GTXPro,Dalttechnology,Won,2017-06-27,5113.0
COTHR6F7,GTXPro,Sunnamplex,Won,2017-05-22,4595.0
7VKQWIXD,GTX Plus Basic,,Engaging,,
3OAEEV0S,MG Advanced,Gekko & Co,Won,2017-03-21,3503.0
RTH5O6ZW,MG Advanced,Mathtouch,Won,2017-06-13,3600.0
V74O6XQT,GTXPro,,Engaging,,
GH6U8WWN,GTX Basic,Massive Dynamic,Won,2017-03-19,425.0
GVNI96XB,GTXPro,Dontechi,Won,2017-06-20,4565.0
KC324LPK,GTXPro,Ron-tech,Won,2017-05-22,4754.0
2Y2R082L,MG Special,dambase,Won,2017-05-06,62.0
HALGOQ5D,GTXPro,Betasoloin,Won,2017-05-30,4688.0
1R38Y0C1,MG Advanced,Golddex,Won,2017-03-20,3386.0
3QQW8VJ2,GTXPro,Xx-zobam,Won,2017-06-06,3869.0
8JS4BWQ7,GTX Basic,Streethex,Won,2017-03-24,615.0
78TOITP2,MG Special,Finhigh,Won,2017-05-18,55.0
MRCYKUX4,MG Advanced,,Engaging,,
3PVNGGBX,GTX Basic,The New York Inquirer,Engaging,,
MN6E59H6,GTX Plus Pro,,Engaging,,
BSA76OL5,GTX Basic,Isdom,Lost,2017-05-17,0.0
YHNBSXPN,GTX Plus Basic,Hatfan,Won,2017-03-25,1019.0
TW6D3KT4,MG Advanced,Blackzim,Won,2017-05-12,2798.0
Z8RI8RLU,GTX Basic,Streethex,Won,2017-06-03,502.0
FT0L8HZZ,MG Advanced,Isdom,Won,2017-03-16,3323.0
AW0GW33Q,GTX Plus Basic,Condax,Lost,2017-06-11,0.0
IJLPV177,MG Special,Nam-zim,Lost,2017-03-30,0.0
9UVKASFY,GTX Plus Pro,Nam-zim,Lost,2017-05-27,0.0
KKSMEP2A,MG Advanced,Finjob,Lost,2017-06-21,0.0
E96ZTKHC,GTX Basic,Scotfind,Won,2017-03-17,542.0
RZ08GKZY,GTXPro,Faxquote,Won,2017-05-22,5172.0
EK0ZZHKT,MG Advanced,Massive Dynamic,Lost,2017-06-24,0.0
9U6RAS0M,GTX Basic,Umbrella Corporation,Won,2017-03-31,538.0
3S31RHE5,GTXPro,Betasoloin,Won,2017-05-18,4497.0
GOM8T4Y4,GTX Plus Basic,Codehow,Won,2017-05-09,1178.0
7Z5AVSH6,GTXPro,Treequote,Won,2017-06-21,4969.0
E7OPE1O8,MG Special,Rangreen,Won,2017-03-20,60.0
647E6ED0,MG Advanced,Dontechi,Won,2017-06-05,2875.0
V4XHHFO3,GTX Basic,Blackzim,Engaging,,
PEX6S873,GTK 500,Cheers,Lost,2017-05-19,0.0
M9OTPNII,GTX Plus Pro,Donware,Won,2017-05-20,6177.0
EZRICI17,MG Advanced,Rundofase,Lost,2017-06-28,0.0
7PXJ92C5,GTXPro,,Engaging,,
BAXENBTS,GTXPro,Finjob,Lost,2017-05-06,0.0
086279IX,GTXPro,Kan-code,Won,2017-06-14,4369.0
6EEC9HQQ,GTXPro,Y-corporation,Won,2017-05-21,4878.0
MHN0SWM2,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-06-21,4527.0
8SKE4TT5,GTX Plus Basic,Xx-holding,Lost,2017-05-30,0.0
IGELOJ42,GTX Plus Pro,Cancity,Won,2017-06-03,6102.0
0LMA8GMJ,GTX Plus Pro,Bubba Gump,Won,2017-05-10,4983.0
E40RN3MN,MG Special,Isdom,Won,2017-03-25,47.0
093R7PK9,MG Special,Zoomit,Won,2017-06-11,52.0
I8A9OXP2,GTXPro,Gekko & Co,Won,2017-06-25,5031.0
7IFEKEMG,MG Special,Bioplex,Won,2017-06-06,53.0
4XZ4RY1N,GTX Plus Basic,,Engaging,,
K2KK9SW2,GTX Basic,Inity,Won,2017-05-02,550.0
Z0RLNFVY,GTX Plus Basic,,Engaging,,
8SIG4C8X,GTXPro,Donquadtech,Won,2017-06-06,5223.0
K4ETVW4H,MG Special,Betasoloin,Won,2017-05-12,53.0
YA2NDY1H,GTXPro,Bluth Company,Won,2017-05-17,4519.0
G6DYTQQE,GTXPro,Vehement Capital Partners,Won,2017-06-01,4833.0
RQULJHTU,GTX Plus Pro,,Engaging,,
RZZ9K7UN,GTX Plus Pro,Zencorporation,Won,2017-06-29,5407.0
3918OU6O,GTX Basic,Rundofase,Lost,2017-05-02,0.0
YZ9ZKK3P,MG Special,Finjob,Won,2017-05-08,56.0
GK1NH8G7,GTX Basic,Iselectrics,Engaging,,
OPCLCCQH,GTX Plus Basic,Konex,Engaging,,
E1921PBZ,GTX Basic,Finjob,Won,2017-05-23,468.0
0E761F02,GTX Basic,Kan-code,Won,2017-05-02,579.0
HDBNC8W1,MG Advanced,Treequote,Won,2017-06-11,3185.0
WFCEPHD3,GTXPro,,Engaging,,
KP6NOWM7,MG Special,Cheers,Won,2017-06-03,54.0
HPYLUU5P,MG Special,Newex,Won,2017-06-26,62.0
I7AH5FW0,GTX Basic,dambase,Lost,2017-05-23,0.0
RSFYKC1F,GTX Basic,Betatech,Won,2017-06-25,619.0
RMW0TRSZ,MG Special,Golddex,Lost,2017-05-20,0.0
GNENBXRW,MG Special,Hatfan,Lost,2017-05-17,0.0
L20NI94X,MG Advanced,Xx-holding,Lost,2017-06-05,0.0
AF7XJNED,GTX Plus Pro,,Engaging,,
CG65AS6X,GTXPro,Xx-holding,Won,2017-03-29,4408.0
9XV6GX8D,GTX Basic,Cheers,Won,2017-06-07,605.0
IDIMBX0N,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-03-26,6064.0
W75XU368,GTX Basic,Plussunin,Won,2017-06-17,641.0
WIY2Q0Q5,GTX Basic,Vehement Capital Partners,Won,2017-05-17,491.0
EJDHOY6M,GTX Basic,,Engaging,,
DF1011UT,GTX Plus Basic,Konmatfix,Engaging,,
7V1FQBL9,GTXPro,Plussunin,Lost,2017-05-03,0.0
4PXSBQU8,MG Special,Codehow,Won,2017-05-27,47.0
QRKHWNRB,MG Special,Faxquote,Won,2017-06-25,63.0
1YGNHE69,MG Advanced,Sumace,Won,2017-05-18,3291.0
IBS3H6Z4,GTX Plus Basic,,Engaging,,
TAEUD0HP,GTX Plus Basic,Singletechno,Won,2017-06-10,1188.0
04YGLJ3N,GTX Plus Pro,,Engaging,,
72TBO2HA,GTX Basic,Cheers,Lost,2017-05-08,0.0
FCW4SAAP,GTX Basic,Scotfind,Won,2017-06-11,478.0
DEH0MYSO,MG Special,Green-Plus,Won,2017-05-24,60.0
PEVJ6O6R,GTXPro,Silis,Won,2017-03-27,4064.0
T02CX0BY,MG Advanced,Ontomedia,Won,2017-03-31,2550.0
IN9S33CD,GTX Plus Pro,Finhigh,Engaging,,
SSX3QRTB,MG Special,Bioplex,Lost,2017-05-08,0.0
UBX7TMQG,GTX Plus Pro,Dontechi,Lost,2017-05-10,0.0
RR5AMWPQ,MG Special,Genco Pura Olive Oil Company,Lost,2017-05-16,0.0
FHLNW3WH,MG Advanced,Statholdings,Won,2017-06-21,3378.0
1GT10YJD,GTX Plus Pro,,Engaging,,
4UZCVHEV,GTX Basic,,Engaging,,
DJH67UIZ,MG Special,,Engaging,,
7VGJ2B7O,MG Special,,Engaging,,
IAVMELUO,GTXPro,Gekko & Co,Won,2017-05-30,6135.0
PRMMZX9O,GTX Plus Basic,Newex,Won,2017-06-02,999.0
ZZFES7ID,MG Special,Singletechno,Won,2017-06-05,52.0
G7PNQB9M,GTX Plus Basic,Warephase,Lost,2017-05-25,0.0
Z0R5O2VW,GTX Plus Pro,Donware,Lost,2017-05-24,0.0
VS0TWECS,GTX Basic,Plussunin,Won,2017-06-18,530.0
XN7EV14M,GTX Basic,Konmatfix,Won,2017-05-09,538.0
P5BRH80Z,MG Special,Rundofase,Won,2017-03-27,53.0
CQVDJR45,GTXPro,Scottech,Won,2017-06-12,5416.0
QUFCX2MF,MG Special,Scotfind,Lost,2017-05-27,0.0
RW13VT8T,GTX Plus Pro,Mathtouch,Won,2017-05-11,4995.0
H2IOHZ8R,GTX Basic,,Engaging,,
5LJ47CVS,GTX Basic,Sonron,Lost,2017-06-22,0.0
87XTACKH,GTX Plus Basic,Bioholding,Won,2017-05-26,1137.0
0Z2CQ0MQ,GTX Basic,Sonron,Won,2017-03-28,453.0
4SK6YLB0,GTX Plus Basic,Hottechi,Won,2017-05-27,1065.0
EVVX3PQ5,GTXPro,Singletechno,Won,2017-05-04,4373.0
9Y3JDP1B,MG Advanced,Labdrill,Won,2017-06-19,2560.0
ACB3QZAY,GTXPro,Singletechno,Lost,2017-06-04,0.0
COWC9H9T,GTX Plus Basic,Groovestreet,Won,2017-03-31,1171.0
ZTHMJWYZ,MG Special,Konex,Won,2017-06-22,53.0
MMGWAWBA,GTX Plus Pro,Treequote,Won,2017-06-02,6553.0
8LPO6YCO,MG Advanced,Betatech,Won,2017-05-07,3542.0
I7MDOGGU,GTX Basic,,Engaging,,
CDUIUYY2,MG Advanced,Finhigh,Won,2017-06-11,3619.0
10IY4PV4,MG Advanced,,Engaging,,
A1TDRYHZ,MG Advanced,Rangreen,Engaging,,
2JY9SQ2L,MG Special,,Engaging,,
9328IHHL,MG Advanced,Bluth Company,Won,2017-05-18,3589.0
ZFB7CBR6,GTX Plus Pro,Plexzap,Won,2017-05-13,6262.0
3N3RAHXR,GTX Plus Basic,Nam-zim,Engaging,,
6RJE18RW,GTX Plus Basic,Acme Corporation,Won,2017-03-24,1161.0
GK86H0SK,GTXPro,Umbrella Corporation,Won,2017-03-28,4975.0
QXU90OP8,GTX Basic,Zotware,Won,2017-03-22,586.0
NXXSU27K,MG Special,The New York Inquirer,Won,2017-03-25,41.0
RACLHBXN,GTX Plus Basic,,Engaging,,
06YL7WVJ,GTX Plus Basic,Ron-tech,Won,2017-03-21,929.0
K4Y8R0FX,MG Special,Streethex,Won,2017-06-04,65.0
F8O0IY28,GTX Basic,Zencorporation,Won,2017-03-30,574.0
8T8J06EL,GTXPro,Condax,Lost,2017-06-26,0.0
3AE6GW2D,GTXPro,Streethex,Lost,2017-05-09,0.0
T0SEVT4K,MG Advanced,Labdrill,Won,2017-06-16,3028.0
36VPT9RZ,GTX Basic,Singletechno,Won,2017-03-26,403.0
R2RL1Y49,GTX Basic,Sonron,Lost,2017-05-16,0.0
7Q7SA3EK,MG Advanced,Kan-code,Won,2017-06-07,3290.0
THKCN7HU,GTX Basic,,Engaging,,
6JI36HIE,MG Advanced,Sonron,Lost,2017-06-23,0.0
B5CBSTM5,MG Advanced,Golddex,Won,2017-03-29,3550.0
SNBYNW8H,MG Advanced,Rangreen,Won,2017-06-23,3657.0
IEN6RBZI,GTX Plus Basic,Zotware,Won,2017-06-24,1046.0
9P026O47,MG Special,Warephase,Won,2017-05-27,50.0
AJLNEUVY,MG Advanced,Funholding,Won,2017-03-27,2871.0
LJIAOC0Q,MG Special,Bioplex,Won,2017-06-04,52.0
PD2198ZH,GTXPro,,Engaging,,
2BYD4WQ7,MG Special,Funholding,Lost,2017-05-19,0.0
HP6DSCMH,GTX Basic,Kan-code,Won,2017-06-12,564.0
FM4S93O6,GTX Plus Pro,Donware,Lost,2017-05-23,0.0
ALHQU8W8,GTX Basic,Plexzap,Engaging,,
GGPSSI5Q,MG Advanced,Ganjaflex,Won,2017-06-02,3780.0
4D95LU0H,GTX Basic,dambase,Won,2017-06-24,491.0
KA79LTFF,GTX Basic,Dontechi,Won,2017-03-30,604.0
OBBVVO9O,GTK 500,Singletechno,Lost,2017-05-27,0.0
83HX5CIJ,GTX Basic,Sonron,Lost,2017-03-23,0.0
SGV1FR3O,GTX Basic,Cheers,Won,2017-06-23,568.0
TJ6U9HZ3,GTX Basic,Singletechno,Won,2017-06-24,601.0
K72CEXGZ,GTX Plus Basic,,Engaging,,
1N99TLIA,MG Advanced,Blackzim,Lost,2017-06-02,0.0
JYE2QFGE,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-05-06,5616.0
IEOMRMWW,GTXPro,Zotware,Lost,2017-06-28,0.0
ZW7N89K3,GTXPro,Faxquote,Lost,2017-05-18,0.0
MIU04JC2,MG Special,dambase,Lost,2017-06-21,0.0
VF2OKZY5,MG Advanced,Scotfind,Lost,2017-06-12,0.0
QSBKLWSW,GTX Basic,Opentech,Won,2017-06-29,542.0
0GTJE2VQ,GTX Basic,Gekko & Co,Won,2017-06-14,497.0
H91G4MYP,GTXPro,J-Texon,Won,2017-05-22,5443.0
DDBH2FPP,GTX Plus Basic,Rangreen,Won,2017-06-16,1037.0
P1SGQODJ,GTX Plus Basic,Rangreen,Engaging,,
N8F2PFQP,GTX Plus Basic,Betasoloin,Won,2017-04-03,992.0
WELHHO3U,GTX Plus Basic,Stanredtax,Won,2017-03-30,966.0
CUAYGT78,MG Advanced,Zotware,Lost,2017-06-26,0.0
9KDR9PQX,GTX Plus Pro,Vehement Capital Partners,Lost,2017-04-01,0.0
8A5HA974,GTX Basic,Warephase,Lost,2017-04-01,0.0
M1L0IWB6,MG Advanced,Ron-tech,Won,2017-05-11,3232.0
I2U6MKUT,GTX Basic,Ganjaflex,Won,2017-05-29,548.0
5C8HCDXT,MG Advanced,,Engaging,,
RK6UFTI8,MG Advanced,Plussunin,Lost,2017-03-26,0.0
ECOU1XXZ,MG Special,Ron-tech,Won,2017-05-30,52.0
9FPDDSIJ,GTXPro,,Engaging,,
4RDJBBB6,MG Special,,Engaging,,
OTDDPHWJ,GTXPro,Genco Pura Olive Oil Company,Lost,2017-05-28,0.0
20N9WSRC,GTXPro,Globex Corporation,Lost,2017-05-23,0.0
IJ4GXGCU,GTXPro,Isdom,Won,2017-03-30,5109.0
GZCWM6GK,MG Special,Statholdings,Engaging,,
U0G8KIPB,MG Special,Codehow,Won,2017-06-21,49.0
2YVVZN5L,GTX Plus Basic,Konmatfix,Lost,2017-05-03,0.0
3JUL12VK,GTX Basic,,Engaging,,
TGW7OYMD,GTX Basic,Kan-code,Won,2017-06-25,447.0
XJ9RQU4K,MG Advanced,Isdom,Won,2017-06-14,3430.0
9Y85N0W5,MG Advanced,,Engaging,,
4TRMURKI,GTX Basic,Condax,Lost,2017-06-18,0.0
TJXY9DQG,MG Advanced,Donquadtech,Won,2017-06-10,3245.0
DV9ZB9KL,GTX Basic,Bioholding,Lost,2017-03-27,0.0
J712QVSG,MG Special,Ron-tech,Won,2017-03-26,61.0
LCBVIPRA,MG Special,Golddex,Won,2017-06-29,60.0
8GE7FY98,GTXPro,,Engaging,,
88R08IL1,MG Special,Kan-code,Lost,2017-04-01,0.0
4U9D1IZ5,GTX Basic,,Engaging,,
WNMF0OHM,GTX Plus Pro,dambase,Won,2017-04-01,5060.0
I0D1O3GX,GTX Basic,Xx-zobam,Lost,2017-04-01,0.0
PO158L29,GTX Basic,Blackzim,Engaging,,
7LNGJB3S,GTX Basic,Kan-code,Won,2017-04-01,585.0
AVD2WQZY,GTXPro,Sumace,Lost,2017-06-11,0.0
UD9V38LV,GTXPro,Betasoloin,Lost,2017-05-19,0.0
JMTO8BPQ,GTXPro,Hottechi,Lost,2017-04-03,0.0
06YBVWXZ,GTXPro,Condax,Lost,2017-04-03,0.0
ODGKZEVV,GTXPro,,Engaging,,
1VCAS7FL,MG Special,Condax,Lost,2017-04-05,0.0
G2TASA8C,MG Special,Dontechi,Lost,2017-06-15,0.0
CRW2CCMB,GTX Basic,Nam-zim,Won,2017-06-05,572.0
7FER10E1,MG Special,Golddex,Won,2017-06-08,54.0
K96NUCWR,GTX Basic,Dontechi,Lost,2017-04-01,0.0
SE609QTE,MG Special,Stanredtax,Won,2017-05-05,60.0
CT9XECID,MG Advanced,Zumgoity,Won,2017-04-01,3251.0
SUO8VZQ8,GTX Plus Pro,Lexiqvolax,Won,2017-06-14,5930.0
9LX9MAPU,GTX Plus Basic,Mathtouch,Won,2017-04-01,941.0
PHP5V833,GTX Basic,Cancity,Lost,2017-05-18,0.0
7XEB6TFB,MG Special,Scottech,Won,2017-06-06,56.0
KV9LW061,MG Advanced,Codehow,Won,2017-04-04,3445.0
M41NS5DN,GTX Plus Pro,,Engaging,,
QIHWKCFK,MG Advanced,Singletechno,Engaging,,
8RZ1A49O,MG Special,Bioholding,Won,2017-03-31,54.0
GEJLL5L3,GTX Basic,,Engaging,,
V4EKF9RF,MG Advanced,Mathtouch,Won,2017-03-31,3498.0
VJ1EK4A3,GTX Basic,Vehement Capital Partners,Won,2017-04-02,540.0
65B8HSTW,GTXPro,Gekko & Co,Won,2017-04-02,4986.0
KIJB458K,GTX Plus Pro,Toughzap,Lost,2017-04-03,0.0
8PHJ7N4E,GTX Plus Pro,Domzoom,Won,2017-05-15,5214.0
EDAJ0YEW,GTXPro,Isdom,Won,2017-03-30,4794.0
KMB8TJ0I,MG Advanced,,Engaging,,
9X5HUUJ5,GTX Plus Basic,Kan-code,Lost,2017-04-02,0.0
CR6ZLEWC,GTX Plus Pro,,Engaging,,
21S1ETXM,GTX Plus Basic,Scotfind,Lost,2017-04-03,0.0
54JFGNXN,GTX Basic,Cancity,Won,2017-05-27,648.0
WLXPA3LB,MG Advanced,Dontechi,Won,2017-06-30,3040.0
3WQMBMSN,GTX Plus Basic,Treequote,Won,2017-06-30,1185.0
XIKWT7HM,MG Special,Finhigh,Won,2017-03-26,48.0
J9QQVBQX,GTX Plus Basic,J-Texon,Lost,2017-04-01,0.0
I51MJ7PP,GTX Plus Basic,Cheers,Won,2017-06-30,1021.0
V690FQG4,GTX Plus Basic,Scotfind,Won,2017-05-26,1264.0
OSB9S3PI,MG Special,Zumgoity,Lost,2017-05-23,0.0
JWRSTAU8,GTX Basic,Ron-tech,Won,2017-06-12,503.0
YYAZ4JBY,GTXPro,Ganjaflex,Won,2017-04-03,4440.0
8SEGAAT7,GTX Plus Basic,Inity,Lost,2017-04-03,0.0
4L36DJTM,MG Special,Rangreen,Won,2017-04-02,52.0
YB20NWM1,MG Special,,Engaging,,
7Z3S4XV9,GTX Basic,Konex,Lost,2017-04-03,0.0
SQOW8W0G,GTX Basic,Initech,Lost,2017-05-05,0.0
W3LGBNI2,MG Special,Gekko & Co,Lost,2017-04-06,0.0
J2B3UZXA,GTX Basic,Gekko & Co,Won,2017-03-26,499.0
43LFUTVM,GTX Plus Pro,,Engaging,,
VH78FLDN,GTXPro,Cheers,Lost,2017-04-03,0.0
KZKMLY96,GTX Plus Basic,Condax,Won,2017-03-29,1159.0
9BGKQZ3H,MG Special,Domzoom,Lost,2017-04-03,0.0
H6NJKV4F,GTX Plus Pro,Betasoloin,Won,2017-05-20,5479.0
CMS1HUGL,MG Advanced,,Engaging,,
6R6S91WE,GTXPro,,Engaging,,
L69Q015M,GTXPro,Zotware,Won,2017-05-19,4555.0
RX3F3VIU,MG Special,Hottechi,Lost,2017-04-02,0.0
R5I9AAFG,MG Special,Fasehatice,Lost,2017-05-25,0.0
JQ3HJFNA,GTX Plus Basic,Initech,Won,2017-03-28,1026.0
XCC1C1GG,GTX Basic,Stanredtax,Won,2017-04-03,503.0
WI1HQSIS,GTX Plus Basic,Streethex,Won,2017-06-14,1144.0
LCTI4CFV,MG Special,Genco Pura Olive Oil Company,Won,2017-06-16,55.0
3T64Z7DB,GTX Basic,,Engaging,,
3F2ZPCSL,GTX Plus Basic,,Engaging,,
8GMDSXYY,MG Advanced,Kan-code,Won,2017-04-06,3181.0
QLTDWAEM,MG Special,Scottech,Won,2017-06-19,54.0
XFB1VXQY,MG Advanced,,Engaging,,
UB8M6I5R,GTXPro,Singletechno,Won,2017-06-30,3959.0
EBTJPEEY,GTX Basic,Streethex,Won,2017-05-31,571.0
ATW70WX1,GTXPro,Donquadtech,Lost,2017-04-05,0.0
9DBMY3OF,GTX Basic,Kan-code,Lost,2017-04-04,0.0
HRV9DSYF,GTX Basic,Blackzim,Won,2017-04-03,545.0
MNC7Q3JJ,GTX Basic,Labdrill,Won,2017-06-21,554.0
TJ03NDNX,MG Advanced,Iselectrics,Engaging,,
E3WWC6FJ,MG Special,Yearin,Won,2017-04-02,68.0
QKKZQJ46,MG Special,Zencorporation,Won,2017-06-16,52.0
VRYR5A81,GTX Basic,Finhigh,Engaging,,
M52B4VC5,MG Special,Globex Corporation,Lost,2017-04-04,0.0
Z72Y3C3C,MG Special,Dontechi,Won,2017-04-04,54.0
FQPPZ9NQ,MG Advanced,Donware,Won,2017-05-25,3822.0
DUHS8KVY,GTX Plus Basic,The New York Inquirer,Won,2017-04-05,971.0
M72CT8RN,GTX Plus Pro,Donware,Won,2017-04-05,6024.0
XBFTCRLN,GTXPro,Stanredtax,Won,2017-04-04,4820.0
3ZILMRQK,GTX Plus Pro,Kinnamplus,Lost,2017-05-28,0.0
FZ72CGOI,GTXPro,Plussunin,Lost,2017-06-25,0.0
72HZ4LDT,MG Advanced,Ganjaflex,Won,2017-04-02,2940.0
J6OQS0AU,MG Advanced,,Engaging,,
4X3LNCWH,MG Special,Doncon,Won,2017-04-04,49.0
97PFKCPG,GTXPro,,Engaging,,
FB9M4FR7,MG Special,,Engaging,,
CMPFB2PS,GTX Basic,Conecom,Lost,2017-04-02,0.0
61HW4ELT,GTX Plus Basic,Finjob,Lost,2017-05-31,0.0
F481S8G3,GTX Basic,J-Texon,Won,2017-05-22,545.0
5G4I94TF,GTX Plus Pro,Statholdings,Engaging,,
677XNEFB,MG Special,Y-corporation,Won,2017-06-18,58.0
7L0S5EON,MG Advanced,Streethex,Lost,2017-04-03,0.0
A3D8MRDX,GTXPro,Dontechi,Won,2017-05-12,4280.0
YE6R6I1K,MG Advanced,Umbrella Corporation,Won,2017-05-29,2880.0
JXUXBANJ,GTK 500,Y-corporation,Won,2017-04-05,25288.0
UWPUJESS,MG Special,Hottechi,Lost,2017-05-25,0.0
HSTXUOVW,MG Special,Hatfan,Lost,2017-05-06,0.0
2ZT298DY,GTX Basic,Goodsilron,Lost,2017-04-04,0.0
Z769EPTS,GTX Basic,Hottechi,Lost,2017-05-14,0.0
GOIVV4OG,MG Advanced,Zumgoity,Won,2017-05-29,3267.0
CJOU1RYX,GTX Plus Pro,Betasoloin,Won,2017-06-09,5182.0
5OVTFUNQ,GTXPro,Cancity,Lost,2017-04-05,0.0
0RNYAI6O,MG Special,Statholdings,Lost,2017-04-07,0.0
NSI9TMQ1,GTXPro,Zencorporation,Lost,2017-05-31,0.0
2QQD7411,GTX Basic,Y-corporation,Won,2017-05-25,540.0
XR57MBVC,MG Advanced,Finjob,Won,2017-05-01,3492.0
8BY9YRL9,GTX Plus Pro,dambase,Won,2017-06-26,5991.0
7PWQUE7O,GTX Basic,Lexiqvolax,Lost,2017-04-02,0.0
ELCQKUQU,MG Advanced,Konex,Lost,2017-04-06,0.0
CVPH0J04,GTXPro,Sunnamplex,Won,2017-06-26,4968.0
H8CLNRM2,GTXPro,Konex,Won,2017-05-26,5006.0
MJBD6V39,MG Special,Conecom,Lost,2017-05-01,0.0
GQQ01OO5,GTX Plus Pro,Zotware,Lost,2017-05-15,0.0
B85LVFR1,GTXPro,Mathtouch,Won,2017-04-05,5363.0
U8XA7JCO,MG Special,dambase,Won,2017-06-28,49.0
0QPZIIPF,GTX Plus Basic,Donware,Engaging,,
2GR73FEV,GTX Plus Basic,Fasehatice,Lost,2017-04-03,0.0
AV4ZPXE3,MG Advanced,Doncon,Won,2017-04-03,4253.0
X8QV83G1,MG Special,Codehow,Lost,2017-04-08,0.0
T1ZYZ70B,MG Special,Codehow,Lost,2017-06-08,0.0
RO6QLRCX,GTX Basic,Plussunin,Won,2017-05-30,422.0
6FT804V9,GTX Basic,Hottechi,Lost,2017-04-06,0.0
SKTAI2GS,GTX Plus Basic,Codehow,Won,2017-04-08,1056.0
YIGSYPWD,GTXPro,Bioplex,Lost,2017-04-07,0.0
9IP0C0IR,GTXPro,Ganjaflex,Lost,2017-05-28,0.0
E06J9PDT,GTXPro,Dontechi,Lost,2017-04-06,0.0
3OLESA9M,MG Advanced,Inity,Lost,2017-04-03,0.0
3O7PIS8O,MG Advanced,Warephase,Won,2017-04-09,3665.0
FAV4HHP4,GTXPro,Donquadtech,Won,2017-06-03,4329.0
LOMFB71Q,MG Special,Finhigh,Lost,2017-04-03,0.0
C334XDK8,MG Special,Goodsilron,Won,2017-04-08,58.0
R707GGNA,GTX Plus Pro,Y-corporation,Won,2017-06-26,7356.0
EP81D4IN,GTXPro,Fasehatice,Won,2017-06-25,4066.0
UWZ7DFKY,MG Special,Condax,Won,2017-06-06,55.0
7SH51ME1,MG Advanced,Zoomit,Won,2017-06-27,3738.0
DFFEQ87N,MG Special,Scottech,Engaging,,
QPH1YUAN,GTX Basic,Hottechi,Lost,2017-04-04,0.0
7PV7V1RP,MG Advanced,Labdrill,Lost,2017-05-26,0.0
C2WEF4XH,GTX Plus Basic,Y-corporation,Won,2017-05-15,888.0
5G645WYV,GTX Plus Pro,Bioholding,Won,2017-04-07,5447.0
5M3Z5DS4,GTX Plus Pro,Globex Corporation,Won,2017-04-05,5972.0
CR20TBUT,GTXPro,Cheers,Won,2017-04-02,4855.0
M5E8U8HP,MG Advanced,Xx-zobam,Won,2017-05-29,3395.0
BXK5HGEY,MG Special,,Engaging,,
XXUGTDX7,MG Special,,Engaging,,
